review,sentiment
"<br /><br />""step aside for hollywood veterans?"" (the wayan brothers were 'asked') thats what hollyweird demanded and thats what it got. However, like so many of its recent decisions this one was a stupendous mistake.<br /><br />The director is SO out of touch with todays audience, attempting to bring back physical pratfalls and gags in place of funny dialogue is just a DISASTER. I knew it, the audience knew it and the CAST knew it.<br /><br />What a shame, why did they EVER consider changing directors? Not only that but the two Wayan brothers played as two of four primary characters, without them its just a farce and a sad one.<br /><br />SP<br /><br />",0
"i actually thought this is a comedy and sat watching it expecting to laugh my ass off. pretty soon in became clear this is no comedy, or at least not a 'Jim Carrey type' one. what kept we watching was the characters - the movie starts with some pretty grim, troubled people, gathered together to try and fight one of their basic fears - fear of water, fear of swimming. we start to get bit by bit into their lives, witness their troubles, guess of their thoughts.<br /><br />actually i made it look much darker than it actually is, and besides the chain of events soon brings some light and hope to their lives.<br /><br />i probably wouldn't have watched the movie had i known its not a comedy but rather a drama, but i had good time, enjoyed the story and don't mind i spent about 90 minutes with it.<br /><br />many films treat the alienation between people in the western world, this movie shows how people can get together and help each other<br /><br />""and if in the light of dying day you meet her, don't let her pass you by and leave, don't loose her, she is your gift from the sun...""<br /><br />9/10<br /><br />peace and love",1
"There is a reason to call this a teen flick. Out of 100 possible points I would put it somewhere in the teens. It is predictable, the acting is horrible, especially the minor roles, and above all else it is super predictable. The ending is so hokey that I should have left early and maybe it would have passed. By the way, could you call the male lead a pervert? I bet if it really happened, someone in my school district would have said so. Finally, in the school I grew up in, even though the average class had over 1000 students, we could have picked out a chump like Josie as being a fraud and we would have singled her out of the crowd. My final word is save your time, when it comes on TV watch something better, like the stock quotes.",0
"Awwww....yes, it is heartwarming and all that some unlucky family gets adopted by ABC/Sears and has their home ""renovated."" That's where the humanistic appeal ends. I liked it early in its run, but now this show has become disgustingly excessive.<br /><br />Ten needy families could be given relatively luxurious homes with lots of goodies for every one family that each episode of this show splurges on. The people at Habitat For Humanity must be shaking their heads in disbelief. For example, is it necessary for a healthy sixteen year old boy to have a jacuzzi in his bedroom, or have his bed tricked-out with ""Low Rider"" hydraulics? Does the mom really need her dilapidated, non-running and rusted out old pick-up truck restored and ""pimped"" by some of the best customizers in California? A new one would have done the job quite nicely, and probably for a third of the price. Do people really need a sixty-five inch plasma screen in every room of the house? And then there's the issue of who pays the increased property taxes and utility bills. Even after the zaniacs at ""Makeover"" leave, somebody still has earn a living. I doubt the friendly folks down at Social Services will see the humor in all of this largess.<br /><br />This show is nothing more than a ratings grabber for ABC, and a tacit commercial for its sponsors.",0
"It's funny... one day before i have seen this movie i had been watching a documentary about Leni Riefenstahl, so comparison kind of came automatically... of course there isn't any :)<br /><br /> This movie is weak in every aspect... acting is not convincing (especially the one who plays Simona...) and unnatural..., editing in confused and always leaves a taste of unfinished shot, music doesn't fit, the story doesn't flow, it gets boring and the movie comes out much longer as it is... oh, and the characters aren't very well shown, you actually can't tell much about the girls (except what you see)... The movie also tries to shock with explicit cursing (which is very laughable :)<br /><br />So... 2/10",0
"My friend gives me these 3 huge boxes. ""They're laserdiscs of Flash Gordon serials,"" he says. ""I'm gonna have some giant coasters,"" I say. But not so. This serial rocks. (But I had to whine & moan to almost everyone I knew to find a laserdisc player for em).<br /><br />There is really a little of everything in this serial: There are lion-men, hawk-men, shark-men, Earthmen, & I guess you'd call em Mongo-men. The sets & costumes combine, Greek, Roman, Oriental, Egyptian and there's even armour like English knights. Awesome costumes. And some of it was a riot. Those horrible tights with shorts over em worn by Zarkov are beyond description. And the guys in the furnace scene seem to be wearing boxers.<br /><br />It's also funny the way they renamed the octopus to an octosack, the orangutan to orangapoid, and the tiger to a tigron. There's even a dragon (a Godzilla-like creature who threatens Flash on a couple of occasions before being killed off).<br /><br />You like the Invisible Man? This has got you covered. You like sword fights, wrestling (both animals & men), fist fights? Plenty for any taste. We have an underwater city, a sky city, a city on top of a mountain, and tonnes of secret passages and caves.<br /><br />Hokey effects? Massive amounts. The sky city is supported by radium furnaces stoked like old-time steamships. The rocketships are ""powered"" by fireworks and have constant backfires and/or humming noises. Lots of wires are visible holding things up (like food when Flash was invisible and of course rocketships). There's clouds out in space, but none around the earth when viewed from Mongo. ""Giant"" lizards show up briefly. Fighting sea creatures supposedly threaten Flash & co. on the way to the shark-men's underwater city. The ""gadgets"" in Dr. Zarkov's lab crack me up. And they seem to be the same ones no matter what lab he's in (he worked in Ming's lab and Vultan's).<br /><br />And yeah, we have romance. Everyone wants Dale; Ming, Vultan, Flash. But at least one person wanted Princess Aura (Prince Baron) just not the person she would have preferred. In fact, it seems a lot of the sub-plots concern intrigue on the part of Princess Aura to try to win Flash.<br /><br />Man I think the characters are awesome. That fat, horse-laughing, King Vultan was hilarious. How he managed those wings was pure artistry. And Ming! What can I say about Ming? He was perfect. They should have had him for the emperor in Starwars. Ming has got to be my favourite character in this serial. Princess Aura was quite a little character too. And she pulled it off nicely. I think she's a better actress than Dale Arden by a long shot. Even the sneaky high priest had a distinctive role. Zarkov was good, but not the strongest character---and he always stood in the background during fight scenes holding Dale. Now we get to Flash: Flash, of course, was the strong point, the leader, the hero---and he did it well. Crabbe is a good actor and this role fit him perfectly.<br /><br />After watching this, I think I know where George Lucas got the main idea for Starwars. Watch this, you'll see what I mean.<br /><br />If you ever considered watching an old serial (or any serial for that matter), this should be your first choice. The only reason I didn't give this one a 10 is because of a few story holes that could have been fixed easily, the way the giant lizards seemed just tacked in there, and a couple of weak characters (king of shark-men & king of lion-men).",1
"THE WATERDANCE (1991) The main character of The Waterdance, played by Eric Stoltz, finds himself in a rehab center with some others similarly injured. And there he must face an harsh new life, confined to a wheelchair. It's an interesting, and promising premise, but unfortunately, it fails to deploy. What ensues instead is largely Hollywood schmaltz, with some interesting moments. Certainly the cast (Eric Stoltz, William Forsythe, Wesley Snipes, et al) is brilliant, and perform well here as one would expect, but their talents are wasted. The characters are mainly stereotypes of one kind or another, and most of them are thoroughly unlikeable (the Snipes character being the exception). I suppose this is some kind of attempt to break through people's ideas about the handicapped being ""crippled"" or ""weak"", by depicting them, for the most part, as in-your-face pricks, but it makes for an entirely annoying experience. Admittedly it will show you something of what those with permanent disabilities go through, in a way that is not softened or romanticized, which is useful, and a good idea, but while the process being depicted can make one a difficult person to get along with, and that's worth dealing with, it is not part and parcel to that that these characters must be, to varying degrees, despicable. They wouldn't have to be Disneyfied, either; surely there's a middle ground somewhere. By the film's conclusion, the Eric Stoltz character has come to accept his status as a handicapped person, but since he is such a flaming narcissistic monster from the beginning of the film to the end, we couldn't care less. <br /><br />In addition to its character problems, the film suffers from that weird syndrome that so many Hollywood movies suffer from; the syndrome doesn't really have an official name, but you might call it ""Inexplicable Forgiveness Syndrome"". It goes something like this: characters abuse the crap out of each other, and then without so much as an apology, all is forgiven (an especially obnoxious example of this is in the movie The Breakfast Club, in which one character spends most of the film verbally bullying everybody within earshot; as a resultthey love him. In one of the the latest examples, Spiderman 3, supervillain The Sandman lays waste to a chunk of Manhattan, then wails on Spiderman for what seems like about 15 monotonous minutes before being waved off with what amounts to ""bye, now""). The most egregious example of IFS in The Waterdance is a sequence in which, after being called the n-word by William Forsythe's racist biker character and his friends in the previous scene, the Wesley Snipes character whoops it up with the same Forsythe character in the next scene, as if nothing had just happened just a short time hence. Again, without so much as an ""Oh yeah, sorry about that business back there where I, you know, called you the n-word"". It makes me wonder, do these people actually watch these movies before they release them, or do they just film them with their eyes closed, kind of slap them together in the editing room according to scene number, and call it a day's work?",0
"In a future society, the military component does not have to recruit; rather, their candidates are chosen at birth, culled from nurseries and designated to spend their entire lives in the service of the government. They are given over to the war machine, body and soul, for no reason other than to protect and serve; they have no personal identity other than a name and rank, and no autonomy whatsoever. This is the fate of those whose destiny is predetermined for them in `Soldier,' directed by Paul Anderson and starring Kurt Russell. The scenario is hard and bleak as the movie begins by depicting the training of the soldiers during advancing periods of time, from preadolescence to adulthood. Russell is Sergeant Todd, the best of the best, and we glimpse his career as he discharges his duties in an exemplary manner in campaign after campaign; he is what he was born to be, a soldier. But even the best cannot go on forever, and the day arrives when Todd and his peers are no longer the elite. A new generation of soldiers has been created, products of advanced genetics and technology, and Todd's generation is suddenly obsolete. What follows is the story of a man who must fight for his life, while struggling to discover his own sense of humanity and individuality, traits new to a soldier who has known only two things his entire life: Fear and discipline. Russell gives a commanding performance as Todd, the soldier who above all else must obey orders without question while suppressing all emotion and individual thoughts. He has few lines in this movie, but Russell speaks volumes with his eyes. This role demonstrates that he is, in fact, one of the under-appreciated actors of our times; that he can disappear so entirely into the character of Todd is a credit to his ability, and with this part he has created someone quite different from any he's done before. And he's given Todd a depth and credibility that someone of lesser talent could easily have rendered as nothing more than a pretentious and superficial stereotype. Notable performances are also turned in here by Connie Nielsen (Sandra) and Jason Isaacs (Colonel Mekum). Rounding out the supporting cast are Jason Scott Lee, memorable as Caine 607, one of the new generation of soldiers; Sean Pertwee (Mace); Gary Busey (Captain Church); Michael Chiklis (Jimmy Pig); and Mark Bringleson (Rubrick). Anderson has delivered an action film with a message, a cautionary tale that transcends the genre of science-fiction. `Soldier' reminds us of the importance of keeping the humanity of our lives intact. It's an entertaining way of making us consider the alternatives, like a bleak future and a world in which good movies just wouldn't make a whole lot of difference. Much like `1984,' and `Mad Max,' this movie, which is ultimately uplifting, is going to make you take pause and think about the kind of Universe in which we all must live together and share. I rate this one 7/10.",1
"Hard to believe this was directed by Fritz Lang since he mostly directed crime dramas and mysteries. This movie has a cast that includes Robert Young, Randolph Scott, Dean Jagger and John Carradine. Scott plays an outlaw who tries to go straight and leave his old gang and winds up saving Jagger's life. Jagger works for Western Union, a telegraph company that plans to have telegraphs out west. Jagger hires a lot of men to make sure it is done because they have to worry about Indian attacks and bandits. Scott is in charge of the men and Young is a telegraph expert who can't shoot a gun but can ride. Scott meets up with his old gang who want to stop them but Scott can't tell anyone. It's a pretty good western and Lang should of directed some more westerns.",1
"What is supposed to be a simple generic mystery plot involving a dead philanthropist is, in fact, a head-ache inducing tale about a bunch of characters (the only big actor being Ginger Rogers, in a very early role) all trying to find the murderer among a small cast of residents in a posh apartment building. These characters range from utterly stupid to downright mean. As a cheap, low budget production, most of the action revolves around Rogers and her lead man (some guy, I don't care who he is 'cause he really sucked) talking about their various possibilities of solving the crime, while being constantly cut off by an absurd detective with his head in his butt. Honestly, I've never had a worse time watching an old b-rate movie of this type, and I've seen some real head-slappers.<br /><br />Oh, and the butler didn't do it, because there wasn't a butler. But pay attention to the guy who's closest to a butler. There ya go.<br /><br />--PolarisDiB",0
"Low budget, mostly no name actors. . . this is what a campy horror flick is supposed to be all about. These are the types of movies that kept me on the edge of my seat as a kid staying up too late to watch cable. If you liked the 80's horror scene this is the movie for you.",1
"Robert Downey Jr. in a 17th century wig and dress was enough to make me shudder, but I couldn't believe a great actor like Sam Neill actually took a part in this movie. The whole thing was unbelievable. I especially like Merivel's ""cure"" for the crazies. They dance...and hey presto! everyone's happy and they're all better! I guess I just didn't like the character Merivel too much. Therefore, watching a whole movie about his supposed transition from a whoring buffoon into a great physician was grueling. <br /><br />Also, I'm not entirely sure, but I didn't think the plague as well as the famous fire of London took place simultaneously.",0
"Low-budget murder mystery about a Public Defender trying to clear his client of a murder the man had been convicted of 12 years previously. Complicating things is the fact that he escaped custody after his conviction, but the PD believes the man to be innocent of the murder and works to find the real killer. Gig Young as the PD is okay, and James Anderson as the convicted killer is actually pretty good, but the picture as a whole just rambles along with little suspense, and despite some good character actors in the cast, the performances are generally below par. Director George Archainbaud was apparently more at home making westerns--he was churning out Gene Autry's TV series at Columbia at around this time--but even if he had tried to inject any liveliness into this picture, the hack script would have defeated his attempts. Average at best, the film climaxes with a courtroom scene that's straight out of an episode of ""Perry Mason"" and is just as predictable.",0
"I guess this is the first movie that made me aware of the term ""cult flick"". It is totally a bad movie, but I can't help it, I like this movie. Richard Boone has made better and so has Joan Van Arc, but if you are in to staying up late and watching movies that don't make you think to much this one is for you.",1
"1st watched 12/24/2009  4 out of 10 (Dir-Robert Ellis Miller): Emotional Christmas fluff that doesn't really get specific enough to explain how the real story happened in this factual-based incident of a man who is wrongly put in jail trying to get a job for his family to make Christmas happen for them. The three kids in the family then run away from home on a trek to Washington D.C. to enlist the then President of the United States, Herbert Hoover. This trek provides some side stories like their positive encounters with a hobo and a puppeteer, which makes the story kind of like a Disney ""animals on the run"" movie and doesn't quite fit here. At the ending, there isn't any details given as to how the President helped the family and this is another downpoint to the movie, in my opinion. The movie does eventually bring tears, but it takes too long to get to this. The movie isn't supposed to have been an original TV movie(according to IMDb) but it has the obvious fade-outs that make it look this way  so I'm not sure their information is accurate. All in all, this is a simple movie(that could have been more complex) with a happy Christmas-like story but blandly played and without a lot of substance.",0
"This was a shockingly bad movie and I literally gasped the first time seeing the Blue Screen puppets. Imagine the worst Blue Screen special effects you ever saw, make it somehow far worse, and then combine this with poorly made, rubber and Play-doh puppets that look like something from a semi-retarded pre-school art class. Then add some screeching, Yngwie Malmstein-esquire, melodic-metal guitar solos stuff that is way too loud and lasts way too long. The overall film is absolutely awful and makes ""Feeders"" look like ""Rashomon."" Its one of the worst movies I've ever seen, with every quantifiable metric spiraling dismally downward, much like a waterlogged turd in the perpetual, slow whirlpool of a broken Rest Stop toilet. Still, though, a film like ""Actium Maximus"" is not to be missed by the bad movie conesseuirs out there, even if only by looking up clips on YouTube or someplace. This movie is a bit of an eye opener, if you can stomach the ride. I think this director may be mentally ill, though, which is a bit debasing. Watching him discuss the project, you get the sense that he truly believes that he's created something wonderful. I guess he's the ""Star Wars kid"" of gonzo filmmakers. What a mess. :-)",0
"We don't know why this extraordinary film was never made available officially on DVD... Anthony Quinn's performance alone makes this a must-see. There are relatively few films in which an actor identifies so profoundly with his character, a phenomenon always unique for us, moviegoers.<br /><br />But Quinn's powerful portrayal of an innocent Romanian, literally dragged out of his house and everyday life by forces he cannot comprehend, is only part of what makes this film great. The script is based on a book published in Paris by a Romanian priest who fled the Communist take-over of his country, and the film succeeds to go deep into a little known area of East-European history. Told as a succession of Kafka-esquire twists of fate, the misadventures of Johann Moritz (told openly and honestly, without any of the political correctness currently so precious in Hollywood) are in fact a eulogy for the lost innocence of the Romanian people... it is devilishly ironic that this eulogy is signed by a French director, working with the American money of an Italian producer, and overseeing a multinational cast fronted by an extraordinary Mexican-born thespian.<br /><br />I've seen mentions of VCDs of this film in various Asian internet stores, and I was fortunate to take possession of a digital recording of this film, broadcast on the British version of TCM. But it's a shame that ""The 25th Hour"" isn't anywhere on the future DVD release map of MGM studios.",1
"This is the epitome of bad 80's film-making, unless you are a pre-pubescent girl. Riding on a big name like madonna, a story line that physically assaults one's intelligence and humour that is most suited for a nursery school. If there was ever any doubt i think this turd of a movie clearly displays Madonna's absolute lack of acting talent and made me feel highly embarrassed on her behalf. The only thing i can't believe is that they ever let the director near another movie again. Madonna spends most of the movie prancing around like an infantile rag doll, and talking like a baby. It is painfully obvious that the only reason this movie was ever made was due to the fact that Madonna was a big name in pop music at the time. DO NOT BE DUPED INTO SEEING THIS AWFUL ATTEMPT TO CASH IN ON POP STARDOM. Stay away at all costs!",0
"Viva Variety was a unique hybrid program that was both a parody of and a tribute to the programs it represented. <br /><br />It was most directly a mock up of the classic 1970s favorite, ""The Sonny & Cher Show,"" With Thomas Lennon and Kerri Kenney playing a divorced show biz couple who were somehow forced to host this program together, the female of the pair towering over the male, and the constant barrage of ""insult humor"" the couple tossed at each other, plus sketch comedy bits and performances from what are most kindly described as ""specialty"" acts! <br /><br />The ""hybrid"" was the mix of fact and fantasy. Of course, there was no ""Mr. and Former Mrs. Laupin,"" and the program's announcer, Johnny Bluejeans, was likewise equally fictional. But all the acts that performed were certainly real, and some were even entertaining! But there were also some acts that would have clearly been better suited for the old Chuck Barris ""Gong Show."" <br /><br />The show itself was really more like an extended sketch from ""SCTV"" (it was borne from the MTV series, ""The State,"" after all), and some would suggest that it would have been better as a five minute bit in the mix of a program like that one, rather than a stand alone series. But ""Viva Variety"" certainly should get high marks for original concepts, and even though it was often more odd than funny, it was certainly worthwhile, especially when they road tripped to Las Vegas and brought in even glitzier acts to perform. It's unlikely we'll ever see anything like this on television again.",1
"So you think a talking parrot is not your cup of tea huh? Well, think again. Paulie is a wonderful film filled with touching moments.The characters are all lovable especially Paulie as he enters the lives of many people on his journey.It is journey worth experiencing. Don't miss it! It is available on home video.",1
"""Indian burial ground"": If those three words appear anywhere in a real-estate listing, look for a different neighborhood. A young couple with a young daughter and a toddler-age son move into a Maine house adjacent to a pet cemetery--and, after a l-o-o-o-ng hike, an ancient Indian burial ground. Seems the Indian ground can bring Fido or Fluffy back from the dead--if you don't mind having a raving hell beast for a pet. It can do the same for dead people--if you don't mind having a homicidal zombie around the house.<br /><br />Throw in a busy two-lane blacktop, speeding big rigs, a well-meaning (if somewhat dim) old neighbor, and one kid who really doesn't get enough supervision, and I think you can figure out what happens from there--an over-the-top, illogical mess, which, in all fairness, does offer up a few scares.<br /><br />Well, there are worse Stephen King adaptations (such as ""Maximum Overdrive,"" which King also directed). But there are far better ones, too (such as ""Salem's Lot,"" ""The Dead Zone,"" and both versions of ""The Shining"").",0
"I am a chess player and I wanted to like this film. Trouble is, the content could have been fitted in a 30-minute documentary.<br /><br />There were lots of shots of corridors being walked down and Kasparov gazing out in the hall where he won the World Championship. There were other shots of Kasparov being walked round the site of the 1997 match and being told where he sat and where Deep Blue was located. This just looked like filler.<br /><br />Also, I didn't find it interesting to see in detail where Deep Blue was now and seeing an IBM techie trying, unsuccessfully to 'open' it. What would we have seen of interest inside anyway - a little grandmaster?<br /><br />Also, the recent match against Karpov. I no longer follow professional chess enough to know when and where this was. It would have been nice to have been told: was this a one-off 'just for the money'? Was it part of the world championship cycle? What was the final score? The nub of the film was the play in game two. Could/would IBM let Kasparov see 'inside' the machine? That's where the focus should have been.",0
"I really enjoy this movie. The first time it was on Turner Classic Movies. All the actors did very well but Brynner steals the show again like always ( he is so sexy!).This is one of the movie that you do see Brynner's emotions. Actually this movie this is the first I ever seen him laugh because he plays very strong, larger-than-life and serious roles in other movies. In this movie you see both a masculine, tough and sensitive side of Brynner .Brynner seems to be a ""ladies'man"" in this movie.That is amazing how Brynner eats the glass cup and speaks in his Russian tongue it drives me crazy in love. I don't understand when both Brynner and Kerr ( they both have very good chemistry) stars in a movie together and then Brynner always die at the end it kind of reminds you ""The King and I"" in a way.",1
"I saw this back in '94 when it was finally released. Apparently because Orion pictures was in bankruptcy, I think, the movie had not been released a couple of years earlier.<br /><br />I have problem remembering details partly because I haven't seen it in a long time, but I do remember it as a very dull movie. I kept debating whether to walk out of it. The store was not at all interesting or engaging. Was a 3rd rate America Graffiti imitation. <br /><br />None of the performances make it worth watching either. One of the biggest disappointments since a local newspaper reviewer gave it a high rating.",0
"One of the worst things a film studio can do is exploit the tragedies of others, commercializing a 'shock' or 'gore' factor in order to sell tickets to be able to buy their Birch a new diamond necklace. Another worst thing is to totally misrepresent the true facts of an incredible saga by fabricating events, dialog and images to the director's own liking. Lastly, one of the worst things a film studio can do is to use bottom-of-the-barrel actors and shoot it all on a sound stage that was rented for fifty cents a day. All three of these travesties the makers of this film are guilty of. This is, hands-down, the worst movie I have ever seen, and I've seen thousands. A score of '1' is too good for this waste of celluloid. Not only should the filmmakers be ashamed for making it, they should be ashamed for negatively exploiting the heroes of this story, which are the people who experienced this tragedy firsthand, both the living and the dead.",0
"I cannot get past the message of this movie. It's laid out much too clearly to ignore, and it is obscene because it has lost its sense of what it's about. I haven't read the novel, but Pollack's film opens with a scene at a CIA-front organization in New York, which is broken into by two professional assassins, headed by Max von Sydow, who proceed to brutally slaughter the half dozen quirky staff members we've come to know and understand. The staff include an elderly female receptionist, a fussy elderly professorial guy who's toupee falls off when he is machine-gunned (is that a joke?), and, last, the beautiful Tina Chen who looks up from the copier, realizes she is about to be murdered, and says, pitifully brave, ""I won't scream."" Von Sydow replies sympathetically, ""I know."" These murders are completely unexpected, savage, unmotivated by anything that we are aware of, and graphic. It is a brutal scene. <br /><br />There is absolutely no way in which von Sydow and his henchman can be redeemed. And yet that is exactly what Pollack tries to do towards the end.<br /><br />After having killed these innocent good guys, von Sydow switches sides (because the other side is willing to pay him) and assassinates the evil mastermind behind a complicated intramural CIA plot. The script then turns him into a perfectly reasonable, sensitive human being. ""It is better to live in Europe. Things are not so rushed."" Or whatever. I swear I'm not making this up. Pollack wants us to believe that it is better to be an honest mass murderer than a crooked bureaucrat. That's the message. You should write it down in case you forget. Just exactly what kind of psychiatric shambles do you have to be in order to turn ordinary values, not to mention common sense, upside-down like that? I understand that there are thoughtful adults who dislike the government of the United States, even hate it, and who see conspiracies just about everywhere, providing a knee-jerk explanation for otherwise unexplainable events. I know that people who think this way exist because I number some of them among my closer friends. Nevertheless, at some point this dislike, this hatred, if it increases in intensity, must pass beyond politics or ethics and into the realm of the psychiatric. I don't for a moment believe that a man who murders people for money is better than a sinister government official. I don't care how suave and cultured the murderer is or whether he knows how to reach the Louvre on the Metro. Whoever is purveying that message needs either medication or meditation.<br /><br />I'd like to be able to argue that the production is as thoroughly rotten as its message, but I can't. It's quite well done. (In some ways that's worse, because it makes the film less dismissable.) Even New York City looks photogenic on the screen. And it's been a long time since I've thought of New York as photogenic. Robert Redford does an admirable job of projecting his character's initial shock and confusion, but then turns into a telecommunicational semi-genius. And, man, he looks just fine! His wardrobe is just right. Even his rimless glasses are becoming. And his peacoat. It's not everyone who can make a navy pea jacket look glamorous. He seems extremely handsome too, the swine. I want to look like that. I want to wear a denim shirt and a tie with such panache. Faye Dunaway is alright in her role but it's not too believable a role. Would anybody eagerly sleep with a guy who has just kidnapped her and is holding her at gunpoint? Even if he did look like Redford? Would anyone be emotionally wounded if, when this ambivalent relationship is about to end, Redford asked her not to tell anybody about what happened? Cliff Robertson is surprisingly good. He does one or two extremely good double-takes. The mailman is superb. The fight between him and Redford in a crowded apartment is exquisitely choreographed and, for once, we really don't know for sure how it will turn out, because Redford (a book reader after all) seems mismatched against the brute cunning of this hired assassin. This is one of John Housemann's final roles. A shame. He's a magnet on screen. And what an end to his life: a friend finds him lost, wandering the streets of New York, in a neighborhood he'd been familiar with for most of his life. <br /><br />Yes, the movie is very well executed, but I can't ignore that vicious, paranoid message. I have the same problem with Leni Riefenstahl's ""Triumph of the Will."" Or her Olympic documentary in which the announcer is watching a foot race in which Jesse Owens is pulling into the lead and says ominously, ""This Negro is dangerous.""",0
"Most movies I can sit through easily, even if I do not particularly like the movie. I am the type of person who recognizes great films even if I do not like the genre. This is the first movie I could not stand to watch. Cat in the Hat is the worst movie I have ever seen--and I've seen a lot of movies. The acting is okay (Myers is good as the cat, it's just that he is REALLY annoying). The silly songs the cat sings were boring and monotonous, even for the children in the audience. The plot drags on and on, and viewers must suffer through poor dialogue. The ""witty"" parental remarks are disgusting, not funny (I remember some awful comment about a garden hoe being compared to, well, a type of person people call a ""ho""). Even though the movie is really short, it seemed to last FOREVER. Do not waste your time. I know small kids who hated this movie. If children can't stand it, I do not know how any adults can. I would like to fume more about this film but I do not even feel like wasting anymore time writing this review about it. I HATED IT! So, in summary, do not spend 90 minutes of your life watching this! See a GOOD movie!<br /><br />1/10 stars--the lowest review I have ever given a movie.",0
"This movie lacks in everything. Except Bobby deol, who in his own standards is mediocre, no one in this movie has come close to act in a single scene. Kangana is complete fake in her acting.<br /><br />The great Anupam Kher has a guest appearance and is better in those 2 minutes than bobby in the whole movie. The music does'nt compliment the movie<br /><br />that well. The contrast in Music between Bobby and Upen is not highlighted that well. Great concept gone completely wrong. The movie does'nt have a proper ending. Please don't waste your time as i did on this movie",0
"I got subjected to this pile one Wednesday afternoon when my mother-in-law was watching it. I can't get over someone basically doing a remake of a crappy high budget Hollywood flop (""the CORE"" with washed up actors like Luke Perry). If the HIGH budget one flopped, what makes people think doing the SAME movie 2 years later with NO budget would go anywhere? I was laughing through most of the movie because of how insanely similar it was (in fact I am shocked it's not held up in Legal rather than airing on TV), and how it was basically the script of the CORE just redone badly, which if you have seen ""the Core"", you know why doing it worse is funny, since the CORE was ALREADY so bad it was funny.<br /><br />If you enjoy getting a laugh out of REALLY bad movies, this one will be right up your alley. The only thing I can say, is that I wish Luke Perry was able to have a career, because he isn't a horrible actor.. he just lands horrible roles. Crappy made for TV movies that will only run on daytime television is pretty much one step closer to the end for him, if it wasn't for 90210 he would have a career.",0
"Snakes on a Train is a movie I rented due to the pure amusement of the thoughts I had, about the movie. Snakes on a Plane was an enjoyable Action film, so obviously the film makers wanted to cash in on the success, with this low budget effort. At 85 minutes, Snakes on a Train is almost unbearable to witness. I had to keep pausing the film to do something to entertain myself, due to the lack of happenings in the film. Throughout the duration of the film, it's never fully explained why this girl has this curse, or why she keeps coughing up this green/purplish goo constantly. Not only that, there is endless boring dialog of the two main characters, Brujo and Alma discussing how to get rid of the curse. I can appreciate low budget film-making. I'm truly not picky on movies, i'm open to any genre or budget, but Snakes On A Train is truly one of the worst Horror films I have ever seen. Were the writers on Acid or something at the end of this film?. Why did the woman suddenly turn into a giant snake? and most importantly how on earth was it able to devour the train?.<br /><br />Bottom line. Snakes on a Train is a movie that needs to be avoided at all costs. Don't be intrigued like I was by the title, this is a movie that's seriously bad. Let's put these snakes to rest<br /><br />0/10",0
"I had two reasons for watching this swashbuckler when it aired on Danish television yesterday. First of all, I wanted to see Gina Lollobrigida - and here I wasn't disappointed. She looked gorgeous. Second of all, through reading about the film I had gotten the impression that it featured absurd humor not unlike that which can be found in Philippe de Broca's films. On this account, however, I was sadly disappointed. I found the jokes predictable (apart from a few witty remarks on the topic of war) and the characters completely one-dimensional. Also, the action scenes were done in a strangely mechanical and uninspired fashion, with no sense of drama at all. I kept watching until the end, but I got bored very quickly and just sat there, waiting for the scenes with Lollobrigida.",0
"Considering 'A Star is Born' had been made twice already by the time the 1976 film came into production, the latest remake has a freshness about it that can be attributed to the fantastic chemistry between the entire acting ensemble. A viewer could be forgiven for believing that Kris Kristofferson & Barbara Streisand were a couple off screen as well as on, with their incredible displays of pure affection towards one another.<br /><br />The film has been described in the past as a 'Barbara Streisand concert on film, set to a soap opera storyline' however for anyone that enjoys watching a film that takes you beyond the living room into a world where the characters seem truly alive - A Star is Born is well worth the hiring price.<br /><br />With its incredible soundtrack, flawless acting and touching reality in regards to human emotions and the true frailty of life; A Star is Born is a film that draws you into the world of Esther Hoffman & the love of her life John Norman Howard.<br /><br />A film for anyone that sees the beauty in real love - the kind that keeps you devoted to a person even as they break your heart...",1
"I have never understood the appeal of this show. The acting is poor (Debra Jo Rupp being a notable exception), the plots of most episodes are trite and uninspiring, the dialogue is weak, the jokes unfunny and it is painful to try and sit through even half an episode. Furthermore the link between this show and the '70s' is extremely tenuous beyond the style of dress and the scenery and background used for the show -it seems to be nothing more than a modern sitcom with the same old unfunny, clichéd scripts that modern sitcoms have dressed up as depicting a show from twenty years ago in the hope that it will gain some nostalgic viewers or something like that. Both ""Happy Days"" and ""The Wonder Years"" employ the same technique much more effectively and are actually a pleasure to watch in contrast to this horrible, pathetic excuse for a show",0
"I have been watching movies from i think last 10 years , and I must say that i never felt that bad, which I felt after watching this extra large bore movie, it was bad, very Bad. There were songs & songs. Nobody should watch this movie. The director has shown Germans speaking English which is so rubbish. Germans does not speak English. & in one scene there was a white girl who asked Himesh for autograph. (Obv that he must have gave some money to her) In the promo they have shown prepare for Laughing riot. But i could say there was only one scene where that Himesh was laughing for no reason may be he thinks he's funny. Hansika is very good. she is like an angel. But too young only 16 yrs old. If you have plenty of time and don't know what to do then you should watch this movie or else its waste of money",0
